ID_PERSONA|ID_EMPRESA|MONTO
64|5|3017
1|3|346
93|3|710
98|9|3236
1|6|4005
24|2|2297
84|8|1898
18|1|541
68|6|4317
94|3|4182
65|3|2568
70|6|971
78|9|4164
28|8|3707
72|2|1166
52|2|1369
47|4|446
8|6|3967
16|10|804
77|3|1401
71|2|2472
26|3|2824
22|4|4430
2|4|1256
88|4|990
38|7|3616
87|4|3396
15|8|3362
37|6|3112
62|6|1344
90|5|3321
23|2|2993
18|6|1604
69|8|1677
20|9|1845
91|1|1510
93|7|3917
5|7|3046
16|9|4431
68|10|2445
11|3|1935
37|6|634
1|6|2241
78|1|3426
34|7|3306
37|3|1911
90|8|379
34|2|3085
33|4|2118
54|9|1205
57|10|1968
100|4|404
43|3|2707
8|1|2998
60|6|3118
52|1|1380
31|10|4396
81|10|567
78|5|1719
9|3|983
98|5|2725
24|5|357
24|8|682
58|5|1936
8|4|4110
41|7|3573
70|7|3952
78|4|2241
62|3|354
63|7|1964
41|10|4189
77|1|4252
11|9|2468
86|8|1665
43|3|3122
6|10|3396
23|10|1987
3|5|204
14|9|3905
20|9|1055
72|6|3102
44|3|2034
27|2|2545
83|3|1044
71|3|1699
17|9|4492
52|6|2532
81|10|810
78|6|3025
14|8|4281
73|6|4081
54|1|1126
81|5|3851
14|5|3881
64|8|657
43|6|1024
71|7|4470
57|3|1813
75|10|2378
62|5|2957
89|1|1238
96|8|1121
25|5|3001
86|10|4398
21|4|1019
28|5|4009
31|6|4182
32|7|3281
64|3|3934
47|7|3354
94|7|2887
74|4|2774
97|6|4321
36|8|3834
97|3|3593
65|6|4499
80|2|1747
31|4|2838
65|8|892
3|4|3229
15|7|4321
84|9|959
87|9|662
11|5|1606
79|4|560
12|6|1756
17|1|1761
13|10|2620
44|10|1255
96|7|1820
78|4|1389
66|1|3497
12|5|2825
89|4|703
62|5|1456
63|1|2417
43|1|3487
19|7|2344
57|6|4376
70|1|1845
16|10|1632
2|8|4474
80|5|288
22|5|2978
8|6|3725
6|2|3427
84|4|1971
42|4|3173
57|1|362
97|7|1598
23|10|3326
94|9|2607
3|5|2442
22|1|3526
17|1|317
87|9|871
70|5|3340
73|8|3258
82|7|1734
37|7|378
49|7|3266
51|9|3846
73|2|2068
56|10|276
58|5|1628
55|4|2136
78|8|3593
60|9|3844
65|9|2343
25|8|3923
46|2|1613
50|10|1332
85|9|2252
59|3|1507
21|5|1351
50|10|863
77|4|715
68|8|3924
59|4|871
91|1|1461
61|1|2425
88|5|1694
75|6|4227
5|7|2993
55|3|2659
82|9|3520
54|2|2517
59|10|3260
22|9|2166
35|5|428
98|3|3144
26|10|816
84|3|2130
23|7|3448
31|9|2734
5|1|2929
59|2|3139
17|9|772
34|5|2354
14|7|1748
73|3|1906
15|8|257
12|7|702
32|1|3592
54|8|2671
59|6|3497
96|5|845
58|9|2127
38|10|1242
25|7|4431
9|6|3916
73|10|1651
79|5|2231
58|1|1025
48|6|2480
53|3|2698
54|8|4457
48|5|4138
60|4|3406
26|10|773
50|4|2447
69|5|2385
50|8|2112
33|5|3349
14|8|2960
66|6|4346
25|2|2074
58|4|3930
54|4|2504
64|6|1600
84|6|4050
51|6|1787
4|5|1156
94|6|3203
94|2|2694
88|10|3618
24|1|3075
67|6|930
19|7|2363
3|9|1958
30|5|1517
54|3|2742
44|4|1736
44|1|3486
57|4|2310
34|1|2411
41|7|3549
92|8|1356
89|8|3106
27|3|1379
76|3|830
68|5|1021
11|5|1537
40|6|2554
34|2|425
23|8|2783
35|9|4306
83|3|884
73|10|1165
35|10|565
67|4|1012
89|9|3832
18|1|4481
65|7|4355
35|9|633
92|5|3024
83|3|3789
28|4|2833
22|9|3510
93|3|4019
13|5|1680
39|10|724
79|4|4226
60|10|3684
21|8|2284
52|8|2895
13|7|3729
80|6|4229
10|7|1281
55|4|3425
59|4|1534
51|4|3257
84|9|520
7|9|3434
13|7|1636
50|8|4208
11|2|514
38|3|2369
15|10|2769
28|1|762
97|1|3913
58|9|4226
63|7|2760
57|9|265
76|10|2003
82|7|1426
77|2|3761
4|7|3062
11|3|2005
50|8|3768
56|9|4411
82|1|924
56|8|4111
74|7|3882
85|5|704
96|8|3527
39|6|1861
46|3|2048
89|2|3751
20|9|3501
27|1|3530
45|8|3553
84|8|4498
61|10|1074
2|1|1253
75|9|1725
90|4|2003
58|6|2405
52|4|3075
57|10|265
40|10|2348
35|10|1272
51|7|4398
17|2|1001
81|8|448
89|7|2228
24|6|3315
32|9|2661
59|8|327
23|5|3557
80|2|1184
6|10|1403
74|4|579
45|9|2835
12|5|572
81|8|762
100|4|2653
66|10|2151
59|10|1952
27|8|3125
60|5|4197
11|3|3256
41|9|1738
45|3|2156
1|8|3168
62|7|791
26|3|2976
72|7|1960
49|8|2505
26|5|3622
2|7|2246
50|2|3124
81|9|2461
6|3|747
81|2|825
28|4|930
2|3|2140
46|7|472
37|4|3143
51|6|861
64|10|4412
92|6|1677
61|10|2983
27|5|2488
65|2|2574
100|3|314
22|4|1495
36|7|1392
70|8|2519
2|10|3228
85|7|3582
14|2|3918
49|7|451
52|4|3381
67|3|378
96|10|1309
40|10|1721
98|10|4239
33|4|2247
60|6|2034
21|7|2185
60|4|3507
98|9|3606
23|9|553
21|6|3760
31|3|3221
70|1|3235
54|3|3378
19|9|3183
19|10|1836
53|4|2058
63|4|2364
6|1|933
15|6|2126
36|10|252
70|2|2913
70|4|2595
6|10|1483
47|2|3338
67|8|3548
1|9|3307
79|10|4038
39|2|1499
2|6|553
89|8|1001
97|7|2547
59|10|378
76|7|767
42|9|880
79|8|1723
9|10|467
89|2|3117
29|6|941
54|1|2353
94|3|444
94|8|3928
31|9|3438
25|10|3506
9|3|1918
55|3|2476
14|6|3835
67|7|2472
21|3|1352
51|9|855
15|8|3385
57|5|2735
25|5|2881
73|2|1008
95|7|2307
80|1|216
44|1|314
72|3|3887
75|2|1141
18|8|4081
51|2|3182
94|9|3910
68|4|4328
92|2|2840
86|5|4316
9|6|2327
57|5|1720
26|8|323
23|1|3548
29|5|1021
42|4|662
16|1|4292
7|6|626
53|9|2445
57|1|1754
53|1|4099
36|5|2107
74|2|3209
53|2|2988
33|8|1918
40|7|3968
23|10|3032
80|3|2222
30|10|3295
75|8|680
23|6|3061
17|6|2228
99|7|2375
1|8|2942
4|6|3836
90|4|3006
20|3|2633
18|3|2108
27|5|784
97|9|906
48|10|1162
44|2|3599
80|6|4277
11|1|3000
45|6|1445
44|10|236
54|4|4464
14|5|3396
29|8|861
8|9|2473
85|7|1823
72|10|2943
21|1|2684
5|9|2176
29|2|3370
85|10|2374
21|10|3825
2|10|4273
73|4|407
33|8|430
81|6|2740
12|2|4024
6|9|2972
50|4|2668
39|4|1194
69|6|709
64|1|3950
53|3|1487
15|3|1191
46|5|4234
65|3|903
73|2|3504
11|10|2450
32|7|2459
19|9|3814
48|2|2065
61|3|3313
73|9|2730
46|2|4080
40|4|2785
50|2|454
62|4|2067
81|2|248
26|3|4151
6|9|1149
79|9|4396
77|1|4379
92|3|3860
51|3|3694
47|2|1447
35|1|455
64|3|2354
98|1|1215
16|8|3928
100|5|292
22|3|4140
56|4|488
96|6|2695
76|7|375
90|7|4350
86|9|2391
49|9|1176
40|9|1299
22|7|785
5|3|4433
12|5|911
41|1|2235
91|10|4495
22|1|3364
51|4|684
49|3|415
55|5|2091
9|10|3596
35|3|2833
70|1|569
18|3|2712
23|1|2148
70|9|3364
43|2|4263
18|2|3270
69|2|1250
84|3|2225
100|8|1018
6|2|2878
49|5|3623
2|5|991
78|7|3821
55|3|2329
57|2|3515
28|8|1008
15|6|3497
49|3|519
33|5|4078
19|5|777
92|9|4462
91|5|4064
82|8|435
65|8|691
19|7|2748
23|3|2494
80|8|1358
65|6|2899
68|9|2961
44|5|4362
57|5|3900
40|2|2584
20|3|653
4|1|946
94|6|4430
74|5|3245
52|3|4016
81|10|386
89|1|2603
16|6|1215
73|7|3078
27|3|1466
74|8|450
93|10|2019
86|7|1183
31|10|2641
47|5|1562
31|10|3172
18|7|3295
9|9|4091
32|10|705
93|4|3151
90|2|2287
83|4|518
1|7|2031
80|1|372
65|6|2461
40|7|2623
46|9|1797
85|7|3150
100|5|3120
91|10|2917
54|6|988
65|8|2194
34|10|1596
63|9|1745
56|2|2685
26|9|3061
98|5|3281
90|9|1688
66|7|210
83|6|1889
8|6|3545
20|9|374
3|9|273
45|6|1925
22|6|482
90|9|2139
70|8|2699
58|7|3313
9|4|3955
64|1|3347
42|10|2087
61|2|1330
23|8|3084
66|4|2448
66|5|1886
42|4|4436
39|5|833
30|7|974
75|1|320
57|2|1194
39|2|1521
16|7|2967
17|4|861
16|3|1573
69|3|1673
55|2|2456
28|4|1969
2|5|1689
77|3|1335
3|1|2277
69|5|2004
40|5|1447
63|10|3783
44|4|849
80|6|1120
72|10|2404
16|1|1837
99|8|1758
10|2|1633
91|8|3563
53|1|2962
46|8|442
65|1|3441
39|5|1305
37|1|4492
8|5|1524
75|10|2490
22|6|3385
70|5|4117
90|2|589
50|8|1438
68|4|1067
64|2|551
60|3|2021
31|5|1361
81|3|2981
31|5|407
34|4|810
15|10|928
75|1|3283
93|2|392
22|4|618
72|9|3054
40|6|1857
58|8|1625
100|8|937
50|1|3401
70|6|1413
96|3|4077
93|3|977
29|4|892
48|2|1151
12|1|3076
16|3|2962
35|5|1028
40|6|3363
65|5|2606
54|10|2129
26|4|4223
74|2|3882
83|5|2344
57|6|3278
19|6|2955
85|10|3996
70|1|1982
84|10|3219
28|2|1575
81|9|3148
74|1|3181
70|8|3210
18|9|3871
51|2|2695
3|1|2116
70|4|230
92|4|2225
53|5|458
71|9|302
76|5|1149
35|3|1838
70|9|3881
56|2|1962
60|2|3870
88|7|2081
75|9|4062
97|6|3491
33|10|485
48|10|1168
17|3|4215
84|9|397
41|8|3537
58|4|4108
98|6|1233
85|3|426
38|5|1665
16|8|874
81|4|2965
49|4|4220
86|6|567
47|7|2036
43|6|1945
60|8|651
45|7|1379
66|1|2096
66|4|3442
66|6|1086
98|7|1682
100|5|2864
14|3|3613
34|1|1998
77|1|3274
69|1|2637
32|3|1741
26|5|408
28|2|1677
27|3|3646
57|2|2584
67|9|1748
63|6|1318
43|8|2785
45|10|3134
13|7|2724
63|5|2312
41|8|946
36|2|1103
69|3|427
55|3|3493
47|8|3253
48|8|2974
57|7|2899
1|2|4459
7|8|555
12|7|4494
50|9|2506
37|7|4429
17|1|1532
4|9|719
78|3|3583
45|6|3143
71|10|3587
19|9|685
38|10|2050
67|10|1641
1|8|1160
46|5|857
6|1|3722
99|6|940
17|7|481
81|2|2899
48|5|2206
91|8|3260
50|7|3121
85|3|2516
34|2|1536
54|10|2240
36|4|1415
83|6|2936
68|10|3360
27|9|1473
94|3|3357
59|9|2580
69|3|3962
56|3|3473
6|5|3418
54|6|4051
33|5|1433
74|8|2813
17|7|3846
57|3|2234
6|10|3469
98|2|793
15|3|1726
13|2|907
89|4|2447
48|4|4109
81|6|425
27|5|2040
54|6|4061
99|5|1001
26|9|294
82|3|3477
65|3|2555
77|1|3962
46|7|2303
97|7|3236
2|5|3319
74|1|2772
93|1|4380
24|7|2473
30|7|1261
94|4|2397
44|1|2769
1|7|675
29|1|1052
80|3|1068
89|7|4291
64|1|4355
47|4|2912
83|1|714
36|8|1151
23|2|1067
89|8|1780
54|4|2626
25|10|337
47|10|4386
82|5|4135
7|6|1879
28|2|4323
70|1|4303
47|4|4353
12|4|1598
75|1|2334
14|3|3812
18|7|2013
80|1|4075
51|10|3169
98|7|3230
67|6|1013
80|4|3104
65|10|680
72|5|2341
51|5|2585
42|2|2264
6|5|1446
76|9|3914
44|8|2188
76|5|4366
23|1|3771
79|2|1108
50|3|1499
80|8|3938
69|3|4374
84|5|2520
24|9|555
21|6|2208
72|8|1130
33|10|4220
39|5|2136
29|8|2316
54|5|2898
93|4|3542
16|2|3445
31|2|1046
79|8|2707
82|8|3163
27|6|4012
56|9|1642
48|1|2932
98|10|839
33|8|1641
27|7|3977
62|3|3434
28|6|1859
82|3|2110
12|10|3620
12|5|2249
30|6|3950
8|8|240
19|3|2642
11|6|2590
34|5|1223
58|7|4446
51|4|3694
34|5|3457
74|9|2877
3|8|1420
43|4|1664
95|5|3113
81|6|3296
56|8|3600
5|4|1710
18|7|1603
72|3|2743
97|3|3891
75|2|2562
71|3|1706
21|1|2467
89|10|3955
67|1|3035
29|3|3672
97|10|3537
67|4|805
67|6|1726
51|2|2239
84|3|3203
53|3|620
70|10|2747
18|8|1507
20|1|1842
100|7|4111
5|10|3421
52|10|2775
25|3|3592
38|1|843
100|6|624
23|4|4123
6|3|4021
54|5|2548
46|10|3483
19|2|1704
79|5|1675
54|3|3085
9|8|303
13|9|3967
37|6|2431
16|9|2340
55|8|385
60|2|1000
42|9|2680
94|6|3350
67|5|3405
56|5|2537
52|7|4023
46|7|633
60|9|4028
19|7|2157
2|5|2744
16|10|3326
43|7|2362
60|1|908
96|5|572
75|3|1177
68|9|2438
98|4|1023
81|8|4421
3|5|3031
79|7|2261
39|8|1529
87|3|241
8|7|3928
18|1|1866
60|1|1005
4|9|3833
54|9|3961
11|10|2893
49|6|3389
67|5|3513
83|4|2395
76|7|3774
71|7|1660
54|4|780
51|7|3327
54|4|3955
10|6|3067
64|9|2841
68|9|734
40|6|769
92|7|278
49|3|843
50|1|526
26|4|4478
30|4|685
3|3|1910
3|10|2815
22|10|986
44|10|1450
25|3|1656
61|6|4123
17|6|1836
94|2|2152
24|9|4449
39|8|3906
18|4|3228
2|7|2812
14|10|1649
88|6|3164
52|6|715
43|5|627
35|3|4069
41|5|627
44|6|2808
54|4|746
20|10|778
100|3|2858
31|3|4170
53|1|3831
19|9|3968
74|1|2911
94|2|234
37|7|3873
90|2|2640
100|9|954
34|9|2992
47|7|3291
45|7|3941
50|3|533
74|1|2159
52|9|1104
39|4|1594
89|1|521
20|9|3107
48|1|703
99|2|3236
18|2|1061
94|7|1440
30|3|3893
35|1|1732
62|4|1250
99|4|1314
92|1|2239
66|4|649
86|6|4122
94|4|3755
2|9|4476
42|1|2401
62|4|4449
79|8|1326
16|6|1484
22|3|380
63|1|720
64|7|3625
67|4|3245
7|3|1930
95|7|3237
89|4|4499
10|8|3203
69|3|1179
82|1|489
11|5|1982
43|8|3825
62|2|1207
75|4|3701
74|5|358
79|8|3693
40|7|1697
83|1|1631
60|9|3779
66|10|3207
52|9|4340
66|4|1230
99|7|796
41|1|1019
41|4|2018
36|1|4159
80|10|2830
10|4|2566
46|2|2205
82|7|4386
12|5|320
58|10|2563
5|5|4411
66|1|3962
94|8|2902
72|3|2379
2|8|4370
100|6|3695
11|8|3850
9|7|4335
22|2|519
66|10|2163
80|10|2055
95|10|584
1|9|2758
31|1|4027
67|5|2724
72|6|4312
65|6|2008
97|4|4328
56|6|4345
18|10|3599
29|6|3236
74|1|3821
64|8|4013
22|10|1275
71|2|1430
33|10|2310
100|1|3544
36|3|2226
78|4|2982
99|9|3475
9|9|2626
45|4|2059
4|2|1952
17|9|2444
48|7|4259
27|4|4168
34|7|2103
49|2|3415
26|9|1268
40|10|2083
96|9|2356
29|2|453
61|1|1122
24|2|1741
13|5|3560
52|8|3419
36|3|442
46|9|4270
92|5|2033
89|9|3217
1|1|861
29|8|1385
75|2|1204
51|10|2217
33|2|3953
89|9|964
88|5|2895
28|10|658
18|4|2356
58|8|3381
67|8|2180
100|5|3656
78|10|3773
43|9|2997
10|6|749
66|5|579
10|7|3185
11|2|1293
77|8|4322
82|7|3294
70|2|450
62|1|3329
63|2|3714
39|7|3650
81|3|1710
90|3|3088
52|2|3082
29|7|3016
72|2|890
70|2|1121
27|4|3514
78|7|674
57|6|666
10|10|2946
67|1|3717
27|2|3168
44|3|2724
29|4|976
9|6|274
50|7|2093
26|3|1202
70|4|795
44|5|3476
65|3|4141
95|10|1312
22|10|378
58|5|1573
58|8|2866
52|3|2614
85|3|4498
13|10|1877
66|3|1367
48|3|4406
57|4|675
72|4|748
66|1|1272
71|7|458
46|2|1911
6|2|4458
61|1|2607
70|3|1925
23|10|2850
88|6|2215
22|1|1000
28|1|1480
37|8|1173
79|2|2073
24|2|1677
5|6|1404
11|4|1186
74|7|1582
26|10|2746
36|5|2599
95|5|1949
39|7|1218
46|8|2071
63|1|3464
81|4|4089
40|8|4224
67|4|2544
11|2|3221
52|1|1554
29|10|868
37|1|1315
6|7|3177
20|7|3701
67|4|1061
97|10|1020
20|1|2853
85|6|2265
15|6|1777
48|2|4391
4|9|3341
34|3|3473
49|3|2887
8|9|3040
94|5|1240
4|1|3811
95|5|694
24|2|1722
98|2|227
96|2|1964
55|2|2202
3|2|1554
82|7|2887
23|2|443
90|9|3564
81|7|428
19|1|645
19|10|2192
18|9|3012
64|4|3492
64|1|3116
64|7|1467
1|8|1184
100|6|730
56|2|2550
2|8|2614
43|9|850
62|2|3171
38|2|3681
96|10|2446
42|1|2603
96|8|684
56|10|2997
19|3|3118
88|6|382
83|10|3284
28|7|588
92|6|1817
13|1|1853
17|3|3607
74|5|2527
56|9|441
50|4|3817
4|9|2592
94|1|4066
95|10|293
55|9|2341
48|9|1600
69|4|3456
6|3|954
94|7|3903
85|6|3755
35|10|1222
15|9|852
6|10|1041
60|5|1857
92|7|1574
47|7|875
42|8|2784
76|8|1273
41|10|900
69|10|3588
10|1|1747
23|2|2955
91|5|1869
76|3|2126
11|7|232
1|6|1172
60|6|2413
31|5|2832
54|3|3651
59|7|327
85|10|3384
49|4|4130
93|10|3579
86|5|1245
43|9|2873
72|2|3234
71|6|4204
31|9|4385
4|10|1230
17|4|4254
28|8|2462
69|1|3268
53|8|3381
53|8|4365
51|5|3038
90|6|3797
80|4|2639
7|10|3618
19|9|3676
77|3|2522
75|1|3977
46|9|3576
43|9|2959
46|10|3068
5|9|2650
90|4|1850
75|9|439
27|5|3086
11|5|557
34|10|419
97|5|1033
41|5|757
58|1|2470
87|1|2210
13|3|3936
6|2|3849
99|10|4152
29|7|450
68|2|2194
54|1|1891
53|9|516
83|1|2431
1|2|1025
26|10|1855
65|10|817
16|7|677
79|7|4382
61|9|3595
40|2|2833
11|3|3322
39|7|1077
59|6|3822
49|2|4412
50|10|3942
83|3|2356
83|5|3575
65|9|3981
80|3|1537
33|4|3963
69|5|3850
81|1|793
43|3|1942
78|10|516
41|9|2544
83|1|4199
31|10|3542
17|9|2500
60|2|2327
12|8|4064
96|9|1135
40|3|4311
51|1|3030
19|5|1846
10|3|2180
54|7|945
96|7|3243
66|2|4226
90|2|4308
91|4|2780
69|10|3992
17|2|2316
48|2|1498
38|7|2539
6|9|4124
15|2|2925
33|9|1560
69|6|3277
11|2|960
9|4|337
12|4|3899
24|10|3819
5|10|491
24|3|3283
94|6|4238
63|2|679
13|4|3167
12|6|4403
68|4|4209
44|2|3920
4|5|3324
11|7|2759
62|4|1458
33|8|2436
24|1|3336
47|9|2104
76|7|4435
87|8|1505
12|1|2382
11|4|3471
46|10|1870
57|6|575
41|9|2211
55|5|3268
28|10|3839
86|9|599
11|2|4477
96|6|1239
94|3|1191
16|4|4159
82|7|2622
4|3|3857
26|5|2430
7|3|4036
51|1|439
18|2|2932
90|5|3012
2|4|3734
58|9|1775
1|3|4157
90|2|2192
51|5|2311
51|9|1759
99|5|1845
56|2|1280
3|6|3332
65|5|4149
26|1|961
63|9|2646
32|7|4072
25|1|3148
72|6|4117
1|6|544
88|1|829
57|6|3405
24|7|1223
75|4|2477
10|6|1717
37|9|3336
79|10|3245
30|5|3274
61|8|2936
21|5|3408
92|9|4385
11|2|1760
53|2|440
75|6|1839
8|9|2360
36|4|3686
93|8|1786
49|7|4245
50|2|1014
9|2|1572
84|5|4429
36|7|1506
36|4|2202
18|9|1600
86|5|3148
20|8|1955
34|8|1690
53|9|263
18|7|2346
100|9|4111
34|7|1498
68|8|4253
97|2|4489
53|4|966
93|10|3523
56|2|1039
21|2|1120
88|7|4451
23|5|2569
72|7|663
61|8|525
2|2|3698
46|2|663
33|7|220
92|8|3703
95|4|4015
64|4|4146
59|7|3583
16|6|1085
50|9|3355
53|6|1124
2|7|4007
9|2|668
40|10|911
23|1|1054
12|6|1799
22|8|530
77|10|1637
67|8|1175
53|3|3702
27|10|3184
92|4|2312
97|4|1796
17|10|3362
35|2|3071
99|7|1963
90|2|2070
45|10|2397
16|7|4037
96|7|1220
30|6|910
38|9|3609
32|7|3203
23|9|2751
71|4|1389
91|2|4497
53|4|2519
19|6|1655
96|1|1840
40|3|2611
49|4|2181
17|2|2870
49|7|1141
67|2|2467
12|3|1047
62|3|2517
7|2|1355
51|2|2812
87|8|3749
93|5|1213
25|4|1413
27|8|2429
83|2|780
30|3|2949
46|3|436
86|1|3816
64|7|4231
7|3|1853
3|1|1527
47|8|3757
31|6|1202
21|7|4299
15|3|3881
100|5|4085
37|8|1088
7|9|2931
40|4|1354
83|5|4286
92|5|1998
5|4|3076
56|2|2139
59|7|1012
84|8|1341
42|3|1299
16|2|917
74|6|467
88|4|1283
4|7|2558
3|3|1204
37|3|1436
78|3|2001
33|4|3570
80|5|4399
82|3|792
80|8|3513
71|1|3646
60|8|2110
94|5|3830
67|2|3067
46|3|2159
40|3|2625
31|10|3161
14|3|597
84|8|2181
82|6|3997
6|4|3070
35|3|1132
55|1|2496
28|2|985
82|3|1551
66|4|1433
30|9|4216
49|1|2981
15|7|2980
54|2|2307
87|7|2344
7|4|2815
33|4|663
5|2|2031
92|7|2063
21|2|1970
6|8|4027
99|2|1537
12|10|1889
82|5|2489
8|4|2101
76|9|2589
23|8|3642
53|5|3297
5|8|2828
52|7|2998
33|9|407
42|1|3645
84|4|3624
99|1|2881
96|3|2913
19|3|3765
94|10|1943
89|10|1816
99|4|326
82|10|248
36|7|3669
68|10|2904
46|7|671
89|2|2218
80|9|202
20|8|1803
33|8|2742
19|7|2304
67|9|2834
13|4|712
96|8|2915
36|2|4302
1|8|2637
4|1|2063
52|4|3147
48|3|1025
75|2|3422
5|2|4416
15|10|2208
66|1|967
19|8|3252
97|8|4384
84|6|3332
25|9|2818
70|10|1906
68|5|4140
98|5|3499
58|7|4456
51|10|1916
86|6|2536
8|6|4163
38|2|1325
96|6|979
34|3|294
77|7|2463
29|10|843
35|6|2240
71|5|1185
50|4|4186
93|7|2070
82|7|4053
38|10|2805
54|9|1799
77|2|556
82|4|1468
32|2|3105
21|5|3498
55|4|1838
46|2|1827
41|7|735
14|3|1102
86|2|681
93|9|1313
17|3|3340
12|4|229
43|8|323
20|7|718
53|5|1679
14|3|4192
72|4|2199
50|3|2319
65|6|3179
100|7|1351
68|8|4387
45|4|3838
70|5|2856
80|6|229
7|5|3613
73|1|812
46|4|4183
10|8|2220
49|9|3275
71|7|2956
69|2|289
43|10|3082
39|8|1115
21|6|1243
51|5|1320
27|7|4180
18|3|2881
55|8|964
85|8|3542
76|2|3839
20|4|2171
9|10|4345
34|2|559
59|2|1981
15|2|1449
41|2|1311
29|4|1800
39|9|3268
83|7|2915
57|9|2384
53|9|1187
12|4|2657
21|10|2302
17|3|4212
6|3|1096
65|1|4007
63|8|3540
40|9|4390
100|8|3419
78|5|1590
72|7|2060
73|4|2086
2|8|2090
89|2|1170
74|9|3408
23|6|3164
56|3|3486
89|2|3301
80|3|3839
31|5|1395
27|1|1257
53|9|3303
97|6|3727
22|3|3218
31|1|3973
13|8|4368
73|7|3357
66|10|3222
85|2|3753
38|2|4227
9|1|729
1|5|586
71|9|767
30|5|3292
94|5|3259
39|2|481
4|9|3951
33|6|4250
62|2|3594
99|4|1705
91|4|2405
18|6|1663
37|7|4406
20|1|2730
49|2|1792
17|6|246
6|7|566
15|8|4101
10|1|1164
3|9|2807
95|2|1549
67|6|3151
24|9|242
86|7|1495
77|9|684
64|5|1901
89|3|1730
95|9|918
48|7|1797
16|9|876
36|9|3495
20|9|4315
9|6|2890
80|4|2987
68|8|1620
77|2|4142
87|8|2521
1|8|3663
34|7|2681
76|8|4494
44|3|2931
35|8|3728
69|9|1771
32|6|784
78|8|412
71|8|1026
51|8|454
3|9|2852
19|2|1324
41|1|3297
56|4|2120
22|7|3090
10|7|732
58|5|2937
98|5|2328
46|10|4268
43|9|264
37|9|1971
54|3|2943
49|7|2625
34|9|1835
66|6|2065
6|2|2721
37|2|3062
45|3|1825
5|4|2061
28|9|3295
56|9|2156
48|8|1259
12|3|587
52|9|2192
35|2|4258
46|8|3584
62|8|2354
41|2|469
82|1|2685
64|9|224
21|9|271
38|10|3353
21|4|2847
47|10|1097
25|5|3216
78|5|2496
33|8|1974
31|3|3857
84|9|1757
94|10|3806
74|8|4198
49|4|1581
57|4|1302
6|6|4296
8|3|3708
21|10|435
34|1|2576
78|5|2718
40|3|2017
90|7|4193
76|2|4330
9|10|4472
79|1|3241
22|7|2280
78|9|1970
43|9|3560
18|10|1877
41|6|4112
85|9|453
68|9|584
13|9|1153
10|4|3560
11|10|2460
67|2|270
84|6|2875
69|4|4333
30|6|3149
68|7|331
72|3|2504
62|6|867
17|8|1950
90|9|3097
90|10|4282
57|4|4375
41|4|3055
61|8|3201
53|10|1041
100|9|480
26|10|1306
83|3|3876
18|2|1540
82|9|4406
50|10|2701
94|9|1288
88|9|2358
1|1|2664
77|9|2681
33|7|2376
97|7|3899
36|10|407
49|3|2979
46|10|2667
13|1|804
74|6|2367
75|2|799
6|7|3160
70|4|2591
34|5|1242
85|5|4469
38|10|2630
27|9|1722
68|9|4160
91|7|2967
14|1|3689
42|2|885
61|9|3181
76|1|1589
44|8|4003
64|3|2265
83|2|1933
6|7|1266
94|3|2792
70|10|618
11|5|1091
60|6|3426
24|1|2719
8|6|2452
5|10|2299
46|9|340
66|7|3484
33|8|829
5|5|1582
13|6|336
82|2|1101
87|6|3689
99|1|1369
62|4|2809
80|8|1612
15|3|3571
46|10|2290
56|1|234
59|6|4311
10|1|2551
5|8|3412
68|8|3721
29|8|4449
50|10|3263
27|10|792
62|6|315
17|10|229
95|10|2013
74|5|1716
98|4|1421
7|1|1647
11|9|2888
80|1|4346
100|6|2443
37|9|2176
42|3|676
66|4|2854
93|10|3302
60|7|848
86|3|4450
46|3|4101
27|3|3840
34|2|3405
56|9|2201
72|3|2170
6|5|1970
60|10|770
57|5|4040
99|8|2519
43|8|474
71|5|980
15|10|1385
70|10|4320
5|10|435
79|2|1361
59|10|3202
10|8|1317
13|6|3896
6|5|317
73|2|1238
36|3|858
32|6|964
65|10|2935
84|2|3953
70|10|4414
61|10|1052
93|9|3265
27|6|2564
78|2|2539
46|5|1490
55|2|2289
62|4|312
15|7|2487
92|8|2133
85|4|1487
92|6|1492
59|5|319
37|3|3933
40|6|1819
40|7|1688
11|10|3310
18|2|730
69|3|1221
95|7|1168
6|5|1103
88|7|1063
98|2|3007
92|4|1804
35|5|4092
70|4|3280
6|4|2938
66|3|968
57|6|1126
46|9|299
7|3|4135
62|8|2188
16|1|3747
85|4|3037
22|9|2613
99|7|2273
28|6|836
29|9|3433
31|6|1523
13|6|2854
88|3|2114
28|9|4306
25|10|1708
26|4|4036
94|1|1044
79|9|480
33|10|2425
30|3|2107
39|4|1712
43|3|4000
96|7|4494
82|8|847
83|1|285
16|2|3433
92|4|3327
40|1|2545
89|8|223
61|7|2588
22|2|2153
68|3|4222
17|9|3344
27|9|1285
71|5|3698
48|10|993
25|2|985
39|6|789
89|5|3540
30|2|2998
53|1|3347
87|9|1577
58|3|4137
69|6|1831
61|3|811
51|5|1551
87|5|3461
6|4|2615
98|8|2465
10|5|2719
80|5|3532
5|10|3368
59|9|2028
21|10|1929
54|5|291
32|9|3311
31|3|4256
78|5|3601
95|3|2490
54|3|2765
91|8|2860
57|10|4254
3|5|4495
74|10|3349
25|3|2371
83|3|3347
42|4|560
31|8|387
74|8|1196
19|3|1893
18|10|615
40|9|2422
